Date,Close,name,price
2010430 ,262.84,Google,4.853924284
201057 ,246.57,Google,4.553462604
2010514 ,253.76,Google,4.686241921
2010521 ,236.02,Google,4.358633426
2010528 ,242.81,Google,4.484025854
201064 ,249.36,Google,4.60498615
2010611 ,244.25,Google,4.510618652
2010618 ,250.01,Google,4.616989843
2010625 ,236.34,Google,4.364542936
201072 ,218.27,Google,4.030840259
201079 ,233.74,Google,4.316528163
2010716 ,229.8,Google,4.243767313
2010723 ,245.03,Google,4.525023084
2010730 ,242.42,Google,4.476823638
201086 ,250.11,Google,4.618836565
2010813 ,243.17,Google,4.490674054
2010820 ,231.01,Google,4.26611265
2010827 ,229.41,Google,4.236565097
201093 ,235.15,Google,4.342566944
2010910 ,238.07,Google,4.396491228
2010917 ,245.07,Google,4.525761773
2010924 ,263.64,Google,4.868698061
2010101 ,262.81,Google,4.853370268
2010108 ,268.17,Google,4.952354571
201000000000 ,300.72,Google,5.553462604
201000000000 ,306.26,Google,5.655771006
201000000000 ,306.85,Google,5.666666667
2010115 ,312.54,Google,5.771745152
201000000000 ,301.64,Google,5.570452447
201000000000 ,295.41,Google,5.455401662
201000000000 ,295,Google,5.447830102
2010123 ,286.5,Google,5.290858726
201000000000 ,296.1,Google,5.468144044
201000000000 ,295.39,Google,5.455032318
201000000000 ,302.11,Google,5.579132041
201000000000 ,296.98,Google,5.484395199
201117 ,308.22,Google,5.691966759
2011114 ,312.08,Google,5.763250231
2011121 ,305.91,Google,5.649307479
2011128 ,300.49,Google,5.549215143
201124 ,305.48,Google,5.641366574
2011211 ,312.25,Google,5.766389658
2011218 ,315.04,Google,5.817913204
2011225 ,305.01,Google,5.632686981
201134 ,300.31,Google,5.545891043
2011311 ,288.35,Google,5.325023084
2011318 ,280.52,Google,5.180424746
2011325 ,289.87,Google,5.353093259
201141 ,295.89,Google,5.464265928
201148 ,289.07,Google,5.338319483
2011415 ,265.35,Google,4.900277008
2011421 ,262.55,Google,4.84856879
2011429 ,272.05,Google,5.024007387
201156 ,267.64,Google,4.942566944
2011513 ,264.77,Google,4.88956602
2011520 ,262.01,Google,4.838596491
2011527 ,260.45,Google,4.809787627
201163 ,261.54,Google,4.829916898
2011610 ,254.75,Google,4.704524469
2011617 ,242.51,Google,4.478485688
2011624 ,237.44,Google,4.384856879
201171 ,260.51,Google,4.81089566
201178 ,265.99,Google,4.91209603
2011715 ,298.81,Google,5.518190212
2011722 ,309.11,Google,5.708402585
2011729 ,301.84,Google,5.574145891
201185 ,289.51,Google,5.34644506
2011812 ,281.88,Google,5.205540166
2011819 ,245.46,Google,4.532963989
2011826 ,263.43,Google,4.864819945
201192 ,262.42,Google,4.846168052
201199 ,262.42,Google,4.846168052
2011916 ,273.33,Google,5.047645429
2011923 ,262.75,Google,4.852262235
2011930 ,257.51,Google,4.755493998
2011107 ,257.56,Google,4.756417359
201000000000 ,295.83,Google,5.463157895
201000000000 ,295.24,Google,5.452262235
201000000000 ,300.07,Google,5.54145891
2011114 ,298.07,Google,5.504524469
201000000000 ,304.17,Google,5.617174515
201000000000 ,297.44,Google,5.49289012
201000000000 ,281.5,Google,5.198522622
2011122 ,310.18,Google,5.728162512
2011129 ,313.7,Google,5.793167128
201000000000 ,312.98,Google,5.779870729
201000000000 ,316.57,Google,5.846168052
201000000000 ,322.95,Google,5.96398892
201216 ,325.01,Google,6.002031394
2012113 ,312.49,Google,5.770821791
2012120 ,292.99,Google,5.410710988
2012127 ,289.98,Google,5.355124654
201223 ,298.16,Google,5.506186519
2012210 ,302.95,Google,5.594644506
2012217 ,302.32,Google,5.583010157
2012224 ,304.95,Google,5.631578947
201232 ,310.62,Google,5.736288089
201239 ,300.12,Google,5.542382271
2012316 ,312.51,Google,5.771191136
2012323 ,321.29,Google,5.933333333
2012330 ,320.62,Google,5.920960295
201245 ,316.16,Google,5.838596491
2012413 ,312.3,Google,5.767313019
2012420 ,298.02,Google,5.503601108
2012427 ,307.48,Google,5.678301016
201254 ,298.48,Google,5.51209603
2012511 ,302.61,Google,5.588365651
2012518 ,300.2,Google,5.543859649
2012525 ,295.76,Google,5.461865189
201261 ,285.48,Google,5.272022161
201268 ,290.22,Google,5.359556787
2012615 ,282.25,Google,5.212373038
2012622 ,285.73,Google,5.276638966
2012629 ,290.03,Google,5.356048015
201276 ,292.98,Google,5.410526316
2012713 ,288.26,Google,5.323361034
2012720 ,305.41,Google,5.640073869
2012727 ,317.48,Google,5.862973223
201283 ,320.66,Google,5.921698984
2012810 ,321,Google,5.927977839
2012817 ,338.57,Google,6.252446907
2012824 ,339.31,Google,6.26611265
2012831 ,342.54,Google,6.325761773
201297 ,353.07,Google,6.520221607
2012914 ,354.84,Google,6.552908587
2012921 ,366.99,Google,6.777285319
2012928 ,377.25,Google,6.966759003
2012105 ,383.82,Google,7.088088643
201000000000 ,372.37,Google,6.876638966
201000000000 ,340.89,Google,6.295290859
201000000000 ,337.57,Google,6.233979686
2012112 ,343.95,Google,6.351800554
2012119 ,331.51,Google,6.122068329
201000000000 ,323.58,Google,5.975623269
201000000000 ,333.98,Google,6.167682364
201000000000 ,349.18,Google,6.448384118
2012127 ,342.1,Google,6.317636196
201000000000 ,350.98,Google,6.481625115
201000000000 ,357.81,Google,6.607756233
201000000000 ,350,Google,6.463527239
201314 ,368.98,Google,6.814035088
2013111 ,369.99,Google,6.832686981
2013118 ,352.25,Google,6.505078486
2013125 ,376.83,Google,6.95900277
201321 ,387.8,Google,7.161588181
201328 ,392.68,Google,7.251708218
2013215 ,396.44,Google,7.321144968
2013222 ,399.85,Google,7.38411819
201331 ,403.09,Google,7.443951985
201338 ,415.76,Google,7.677931671
2013315 ,407.15,Google,7.518928901
2013322 ,405.15,Google,7.48199446
2013328 ,397.09,Google,7.333148661
201345 ,391.52,Google,7.230286242
2013412 ,395.02,Google,7.294921514
2013419 ,399.93,Google,7.385595568
2013426 ,400.7,Google,7.399815328
201353 ,422.85,Google,7.808864266
2013510 ,440.11,Google,8.127608495
2013517 ,454.59,Google,8.39501385
2013524 ,436.66,Google,8.063896584
2013531 ,435.6,Google,8.04432133
201367 ,439.86,Google,8.12299169
2013614 ,437.51,Google,8.079593721
2013621 ,440.46,Google,8.134072022
2013628 ,440.18,Google,8.1289012
201375 ,446.74,Google,8.250046168
2013712 ,461.5,Google,8.522622345
2013719 ,448.29,Google,8.27867036
2013726 ,442.67,Google,8.17488458
201382 ,453.28,Google,8.370821791
201389 ,445.2,Google,8.221606648
2013816 ,428.45,Google,7.912280702
2013823 ,435.1,Google,8.035087719
2013830 ,423.45,Google,7.819944598
201396 ,439.79,Google,8.121698984
2013913 ,444.53,Google,8.20923361
2013920 ,451.55,Google,8.3388735
2013927 ,438.19,Google,8.092151431
2013104 ,436.17,Google,8.054847645
201000000000 ,435.99,Google,8.051523546
201000000000 ,505.7,Google,9.3388735
201000000000 ,507.6,Google,9.373961219
2013111 ,513.52,Google,9.483287165
2013118 ,508.01,Google,9.381532779
201000000000 ,516.78,Google,9.543490305
201000000000 ,515.94,Google,9.527977839
201000000000 ,529.79,Google,9.783748846
2013126 ,534.93,Google,9.87867036
201000000000 ,530.39,Google,9.794829178
201000000000 ,550.3,Google,10.16251154
201000000000 ,559.2,Google,10.32686981
201413 ,552.5,Google,10.20313943
2014110 ,565.09,Google,10.43564174
2014117 ,575.26,Google,10.62345337
2014124 ,561.91,Google,10.37691597
2014131 ,590.48,Google,10.90452447
201427 ,588.72,Google,10.87202216
2014214 ,601.4,Google,11.10618652
2014221 ,601.89,Google,11.11523546
2014228 ,607.82,Google,11.22474608
201437 ,607.39,Google,11.21680517
2014314 ,586.4,Google,10.82917821
2014321 ,591.52,Google,10.92373038
2014328 ,558.46,Google,10.31320406
201444 ,541.65,Google,10.00277008
2014411 ,529.15,Google,9.771929825
2014417 ,534.63,Google,9.873130194
2014425 ,514.77,Google,9.506371191
201452 ,526.48,Google,9.722622345
201459 ,517.31,Google,9.553277932
2014516 ,519.2,Google,9.588180979
2014523 ,551.19,Google,10.17894737
2014530 ,558.36,Google,10.31135734
201466 ,554.81,Google,10.24579871
2014613 ,550.25,Google,10.16158818
2014620 ,554.84,Google,10.24635272
2014627 ,575.66,Google,10.63084026
201473 ,583.13,Google,10.7687904
2014711 ,577.59,Google,10.66648199
2014718 ,593.45,Google,10.95937211
2014725 ,587.41,Google,10.8478301
201481 ,564.52,Google,10.42511542
201488 ,567.21,Google,10.47479224
2014815 ,571.91,Google,10.56158818
2014822 ,580.97,Google,10.7289012
2014829 ,570.03,Google,10.52686981
201495 ,584.47,Google,10.79353647
2014912 ,574.04,Google,10.60092336
2014919 ,594.45,Google,10.97783934
2014926 ,575.52,Google,10.62825485
2014103 ,573.71,Google,10.59482918
201000000000 ,543,Google,10.02770083
201000000000 ,509.77,Google,9.414035088
201000000000 ,538.3,Google,9.940904894
201000000000 ,557.55,Google,10.29639889
2014117 ,539.53,Google,9.963619575
201000000000 ,542.91,Google,10.02603878
201000000000 ,536.03,Google,9.898984303
201000000000 ,540.35,Google,9.978762696
2014125 ,523.82,Google,9.673499538
201000000000 ,517.24,Google,9.551985226
201000000000 ,514.94,Google,9.509510619
201000000000 ,532.57,Google,9.835087719
201512 ,523.37,Google,9.665189289
201519 ,494.81,Google,9.137765466
2015116 ,506.69,Google,9.357156048
2015123 ,538.47,Google,9.944044321
2015130 ,533.06,Google,9.844136657
201526 ,529.55,Google,9.779316713
2015213 ,547.51,Google,10.110988
2015220 ,537.47,Google,9.925577101
2015227 ,556.87,Google,10.28384118
201536 ,566.13,Google,10.45484765
2015313 ,545.82,Google,10.07977839
2015320 ,558.83,Google,10.32003693
2015327 ,546.84,Google,10.09861496
201542 ,534.06,Google,9.862603878
2015410 ,538.53,Google,9.945152355
2015417 ,522.62,Google,9.651338873
2015424 ,563.51,Google,10.40646353
201551 ,537.9,Google,9.933518006
201558 ,538.22,Google,9.939427516
2015515 ,533.85,Google,9.858725762
2015522 ,540.11,Google,9.974330563
2015529 ,532.11,Google,9.826592798
201565 ,533.33,Google,9.849122807
2015612 ,532.33,Google,9.830655586
2015619 ,536.69,Google,9.911172669
2015626 ,531.69,Google,9.818836565
201572 ,523.4,Google,9.665743306
2015710 ,530.13,Google,9.790027701
2015717 ,672.93,Google,12.42714681
2015724 ,623.56,Google,11.51542013
2015731 ,625.61,Google,11.55327793
201587 ,635.3,Google,11.7322253
2015814 ,657.12,Google,12.13518006
2015821 ,612.48,Google,11.31080332
2015828 ,630.38,Google,11.64136657
201594 ,600.7,Google,11.09325946
2015911 ,625.77,Google,11.55623269
2015918 ,629.25,Google,11.62049861
2015925 ,611.97,Google,11.30138504
2015102 ,626.91,Google,11.57728532
2015109 ,643.61,Google,11.8856879
202000000000 ,662.2,Google,12.22899354
202000000000 ,702,Google,12.96398892
202000000000 ,710.81,Google,13.12668513
2015116 ,733.76,Google,13.55050785
202000000000 ,717,Google,13.24099723
202000000000 ,756.6,Google,13.97229917
202000000000 ,750.26,Google,13.85521699
2015124 ,766.81,Google,14.16084949
202000000000 ,738.87,Google,13.64487535
202000000000 ,739.31,Google,13.65300092
202000000000 ,748.4,Google,13.82086796
202000000000 ,758.88,Google,14.01440443
201618 ,714.47,Google,13.19427516
2016115 ,694.45,Google,12.8245614
2016122 ,725.25,Google,13.3933518
2016129 ,742.95,Google,13.72022161
201625 ,683.57,Google,12.62363804
2016212 ,682.4,Google,12.60203139
2016219 ,700.91,Google,12.94385965
2016226 ,705.07,Google,13.02068329
201634 ,710.89,Google,13.12816251
2016311 ,726.82,Google,13.42234534
2016318 ,737.6,Google,13.62142198
2016324 ,735.3,Google,13.57894737
201641 ,749.91,Google,13.84875346
201648 ,739.15,Google,13.65004617
2016415 ,759,Google,14.0166205
2016422 ,718.77,Google,13.27368421
2016429 ,693.01,Google,12.79796861
201656 ,711.12,Google,13.13240997
2016513 ,710.83,Google,13.12705448
2016520 ,709.74,Google,13.10692521
2016527 ,732.66,Google,13.53019391
201663 ,722.34,Google,13.33961219
2016610 ,719.41,Google,13.28550323
2016617 ,691.72,Google,12.77414589
2016624 ,675.22,Google,12.46943675
201671 ,699.21,Google,12.91246537
201678 ,705.63,Google,13.03102493
2016715 ,719.85,Google,13.29362881
2016722 ,742.74,Google,13.71634349
2016729 ,768.79,Google,14.19741459
201685 ,782.22,Google,14.44542936
2016812 ,783.22,Google,14.46389658
2016819 ,775.42,Google,14.31985226
2016826 ,769.54,Google,14.211265
201692 ,771.46,Google,14.24672207
201699 ,759.66,Google,14.02880886
2016916 ,768.88,Google,14.19907664
2016923 ,786.9,Google,14.53185596
2016930 ,777.29,Google,14.35438596
2016107 ,775.08,Google,14.31357341
202000000000 ,778.53,Google,14.37728532
202000000000 ,799.37,Google,14.7621422
202000000000 ,795.37,Google,14.68827331
2016114 ,762.02,Google,14.07239151
202000000000 ,754.02,Google,13.92465374
202000000000 ,760.54,Google,14.04506002
202000000000 ,761.68,Google,14.06611265
2016122 ,750.5,Google,13.85964912
2016129 ,789.29,Google,14.57599261
202000000000 ,790.8,Google,14.60387812
202000000000 ,789.91,Google,14.58744229
202000000000 ,771.82,Google,14.25337027
201716 ,806.15,Google,14.88734995
2017113 ,807.88,Google,14.91929825
2017120 ,805.02,Google,14.86648199
2017127 ,823.31,Google,15.20424746
201723 ,801.49,Google,14.80129271
2017210 ,813.67,Google,15.02622345
2017217 ,828.07,Google,15.29215143
2017224 ,828.64,Google,15.30267775
201733 ,829.08,Google,15.31080332
2017310 ,843.25,Google,15.57248384
2017317 ,852.12,Google,15.73628809
2017324 ,814.43,Google,15.04025854
2017331 ,829.56,Google,15.31966759
201747 ,824.67,Google,15.22936288
2017413 ,823.56,Google,15.20886427
2017421 ,843.19,Google,15.57137581
2017428 ,905.96,Google,16.73056325
201755 ,927.13,Google,17.12151431
2017512 ,932.22,Google,17.21551247
2017519 ,934.01,Google,17.24856879
2017526 ,971.47,Google,17.94035088
201762 ,975.6,Google,18.0166205
201769 ,949.83,Google,17.54072022
2017616 ,939.78,Google,17.35512465
2017623 ,965.59,Google,17.83176362
2017630 ,908.73,Google,16.78171745
201777 ,918.59,Google,16.96380425
2017714 ,955.99,Google,17.6544783
2017721 ,972.92,Google,17.96712835
2017728 ,941.53,Google,17.38744229
201784 ,927.96,Google,17.13684211
2017811 ,914.39,Google,16.88624192
2017818 ,910.67,Google,16.81754386
2017825 ,915.89,Google,16.91394275
201791 ,937.34,Google,17.31006464
201798 ,926.5,Google,17.10987996
2017915 ,920.29,Google,16.99519852
2017922 ,928.53,Google,17.14736842
2017929 ,959.11,Google,17.71209603
2017106 ,978.89,Google,18.07737765
202000000000 ,989.68,Google,18.27663897
202000000000 ,988.2,Google,18.24930748
202000000000 ,1019.27,Google,18.82308403
2017113 ,1032.48,Google,19.06703601
202000000000 ,1028.07,Google,18.98559557
202000000000 ,1019.09,Google,18.81975993
202000000000 ,1040.61,Google,19.21717452
2017121 ,1010.17,Google,18.65503232
2017128 ,1037.05,Google,19.15143121
202000000000 ,1064.19,Google,19.65263158
202000000000 ,1060.12,Google,19.57746999
202000000000 ,1046.4,Google,19.32409972
201815 ,1102.23,Google,20.35512465
2018112 ,1122.26,Google,20.72502308
2018119 ,1137.51,Google,21.0066482
2018126 ,1175.84,Google,21.71449677
201822 ,1111.9,Google,20.53370268
201829 ,1037.78,Google,19.16491228
2018216 ,1094.8,Google,20.2179132
2018223 ,1126.79,Google,20.80867959
201832 ,1078.92,Google,19.92465374
201839 ,1160.04,Google,21.42271468
2018316 ,1135.73,Google,20.97377655
2018323 ,1021.57,Google,18.86555863
2018329 ,1031.79,Google,19.05429363
201846 ,1007.04,Google,18.59722992
2018413 ,1029.27,Google,19.00775623
2018420 ,1072.96,Google,19.8145891
2018427 ,1030.05,Google,19.02216066
201854 ,1048.21,Google,19.35752539
2018511 ,1098.26,Google,20.28180979
2018518 ,1066.36,Google,19.69270545
2018525 ,1075.66,Google,19.8644506
201861 ,1119.5,Google,20.67405355
201868 ,1120.87,Google,20.69935365
2018615 ,1152.26,Google,21.2790397
2018622 ,1155.48,Google,21.33850416
2018629 ,1115.65,Google,20.60295476
201876 ,1140.17,Google,21.05577101
2018713 ,1188.82,Google,21.95420129
2018720 ,1184.91,Google,21.88199446
2018727 ,1238.5,Google,22.87165282
201883 ,1223.71,Google,22.59852262
2018810 ,1237.61,Google,22.85521699
2018817 ,1200.96,Google,22.17839335
2018824 ,1220.65,Google,22.54201293
2018831 ,1218.19,Google,22.49658356
201897 ,1164.83,Google,21.51117267
2018914 ,1172.53,Google,21.65337027
2018921 ,1166.09,Google,21.53444137
2018928 ,1193.47,Google,22.04007387
2018105 ,1157.35,Google,21.37303786
202000000000 ,1110.08,Google,20.50009234
202000000000 ,1096.46,Google,20.24856879
202000000000 ,1071.47,Google,19.78707295
2018112 ,1057.79,Google,19.53444137
2018119 ,1066.15,Google,19.68882733
202000000000 ,1061.49,Google,19.60277008
202000000000 ,1023.88,Google,18.90821791
202000000000 ,1094.43,Google,20.21108033
2018127 ,1036.58,Google,19.14275162
202000000000 ,1042.1,Google,19.24469067
202000000000 ,979.54,Google,18.08938135
202000000000 ,1037.08,Google,19.15198523
201914 ,1070.71,Google,19.77303786
2019111 ,1057.19,Google,19.52336103
2019118 ,1098.26,Google,20.28180979
2019125 ,1090.99,Google,20.14755309
201921 ,1110.75,Google,20.51246537
201928 ,1095.06,Google,20.22271468
2019215 ,1113.65,Google,20.56602031
2019222 ,1110.37,Google,20.50544783
201931 ,1140.99,Google,21.07091413
201938 ,1142.32,Google,21.09547553
2019315 ,1184.46,Google,21.87368421
2019322 ,1205.5,Google,22.26223453
2019329 ,1173.31,Google,21.6677747
201945 ,1207.15,Google,22.29270545
2019412 ,1217.87,Google,22.49067405
2019418 ,1236.37,Google,22.83231764
2019426 ,1272.18,Google,23.49362881
201953 ,1185.4,Google,21.8910434
2019510 ,1164.27,Google,21.50083102
2019517 ,1162.3,Google,21.4644506
2019524 ,1133.47,Google,20.93204063
2019531 ,1103.63,Google,20.38097876
201967 ,1066.04,Google,19.68679594
2019614 ,1085.35,Google,20.04339797
2019621 ,1121.88,Google,20.71800554
2019628 ,1080.91,Google,19.96140351
201975 ,1131.59,Google,20.89732225
2019712 ,1144.9,Google,21.14312096
2019719 ,1130.1,Google,20.86980609
2019726 ,1250.41,Google,23.09159741
201982 ,1193.99,Google,22.04967682
201989 ,1188.01,Google,21.93924284
2019816 ,1177.6,Google,21.74699908
2019823 ,1151.29,Google,21.2611265
2019830 ,1188.1,Google,21.94090489
201996 ,1204.93,Google,22.25170822
2019913 ,1239.56,Google,22.89122807
2019920 ,1229.93,Google,22.71338873
2019927 ,1225.09,Google,22.62400739
2019104 ,1209,Google,22.32686981
202000000000 ,1215.45,Google,22.44598338
202000000000 ,1245.49,Google,23.00073869
202000000000 ,1265.13,Google,23.3634349
2019111 ,1273.74,Google,23.52243767
2019118 ,1311.37,Google,24.21735919
202000000000 ,1334.87,Google,24.65133887
202000000000 ,1295.34,Google,23.92132964
202000000000 ,1304.96,Google,24.0989843
2019126 ,1340.62,Google,24.75752539
202000000000 ,1347.83,Google,24.89067405
202000000000 ,1349.59,Google,24.92317636
202000000000 ,1351.89,Google,24.96565097
202013 ,1360.66,Google,25.12760849
2020110 ,1429.73,Google,26.40313943
2020117 ,1480.39,Google,27.33868883
2020124 ,1466.71,Google,27.08605725
2020131 ,1434.23,Google,26.48624192
202027 ,1479.23,Google,27.31726685
2020214 ,1520.74,Google,28.08384118
2020221 ,1485.11,Google,27.42585411
2020228 ,1339.33,Google,24.73370268
202036 ,1298.41,Google,23.97802401
2020313 ,1219.73,Google,22.52502308
2020320 ,1072.32,Google,19.80277008
2020327 ,1110.71,Google,20.51172669
202043 ,1097.88,Google,20.27479224
202049 ,1211.45,Google,22.3721145
2020417 ,1283.25,Google,23.69806094
2020424 ,1279.31,Google,23.62530009
202051 ,1320.61,Google,24.38799631
202058 ,1388.37,Google,25.63933518
2020515 ,1373.19,Google,25.35900277
2020522 ,1410.42,Google,26.0465374
2020529 ,1428.92,Google,26.38818098
202065 ,1438.39,Google,26.56306556
2020612 ,1413.18,Google,26.09750693
2020619 ,1431.72,Google,26.4398892
2020626 ,1359.9,Google,25.11357341
202072 ,1464.7,Google,27.04893813
2020710 ,1541.74,Google,28.47165282
2020717 ,1515.55,Google,27.98799631
2020724 ,1511.87,Google,27.92003693
2020731 ,1482.96,Google,27.38614958
202087 ,1494.49,Google,27.59907664
2020814 ,1507.73,Google,27.84358264
2020821 ,1580.42,Google,29.18596491
2020828 ,1644.41,Google,30.36768236
202094 ,1591.04,Google,29.3820868
2020911 ,1520.72,Google,28.08347184
2020918 ,1459.99,Google,26.96195753
2020925 ,1444.96,Google,26.6843952
2020102 ,1458.42,Google,26.93296399
2020109 ,1515.22,Google,27.98190212
202000000000 ,1573.01,Google,29.04912281
202000000000 ,1641,Google,30.30470914
202000000000 ,1621.01,Google,29.9355494
2020116 ,1761.75,Google,32.53462604
202000000000 ,1777.02,Google,32.8166205
202000000000 ,1742.19,Google,32.1734072
202000000000 ,1793.19,Google,33.11523546
2020124 ,1827.99,Google,33.75789474
202000000000 ,1781.77,Google,32.9043398
202000000000 ,1731.01,Google,31.96694367
202000000000 ,1738.85,Google,32.11172669
202000000000 ,1751.88,Google,32.35235457
202118 ,1807.21,Google,33.37414589
2021115 ,1736.19,Google,32.06260388
2021122 ,1901.05,Google,35.10710988
2021129 ,1835.74,Google,33.9010157
202125 ,2098,Google,38.74422899
2021212 ,2104.11,Google,38.85706371
2021219 ,2101.14,Google,38.80221607
2021226 ,2036.86,Google,37.61514312
202135 ,2108.54,Google,38.9388735
2021312 ,2061.92,Google,38.07793167
2021319 ,2043.2,Google,37.7322253
2021326 ,2035.55,Google,37.59095106
202141 ,2137.75,Google,39.47830102
202149 ,2285.88,Google,42.21385042
2021416 ,2297.76,Google,42.433241
2021423 ,2315.3,Google,42.75715605
2021430 ,2410.12,Google,44.50821791
202157 ,2398.69,Google,44.29713758
2021514 ,2316.16,Google,42.77303786
2021521 ,2345.1,Google,43.30747922
2021528 ,2411.56,Google,44.53481071
202164 ,2451.76,Google,45.27719298
2021611 ,2513.93,Google,46.42530009
2021618 ,2511.35,Google,46.37765466
2021625 ,2539.9,Google,46.90489381
202172 ,2574.38,Google,47.54164358
202179 ,2591.49,Google,47.85761773
2021716 ,2636.91,Google,48.69639889
2021723 ,2756.32,Google,50.90156971
2021730 ,2704.42,Google,49.94312096
202186 ,2740.72,Google,50.61348107
2021813 ,2768.12,Google,51.11948292
2021820 ,2768.74,Google,51.13093259
2021827 ,2891.01,Google,53.38891967
202193 ,2895.5,Google,53.47183749
2021910 ,2838.42,Google,52.41772853
2021917 ,2829.27,Google,52.24875346
2021924 ,2852.66,Google,52.68070175
2021101 ,2729.25,Google,50.40166205
2021108 ,2801.12,Google,51.7289012
202000000000 ,2833.5,Google,52.32686981
202000000000 ,2772.5,Google,51.20036934
202000000000 ,2965.41,Google,54.76288089
2021115 ,2984.82,Google,55.12132964
202000000000 ,2992.91,Google,55.27072946
202000000000 ,2999.05,Google,55.38411819
202000000000 ,2856.12,Google,52.74459834
2021123 ,2850.41,Google,52.63915051
202000000000 ,2973.5,Google,54.9122807
202000000000 ,2856.06,Google,52.7434903
200017 ,55.75,Microsoft,1
2000114 ,56.13,Microsoft,1.006816143
2000121 ,51.88,Microsoft,0.93058296
2000128 ,49.38,Microsoft,0.88573991
200024 ,53.31,Microsoft,0.956233184
2000211 ,50.25,Microsoft,0.901345291
2000218 ,47.5,Microsoft,0.852017937
2000225 ,45.78,Microsoft,0.821165919
200033 ,48.06,Microsoft,0.86206278
2000310 ,50.5,Microsoft,0.905829596
2000317 ,49.38,Microsoft,0.88573991
2000324 ,55.84,Microsoft,1.00161435
2000331 ,52.84,Microsoft,0.947802691
200047 ,44.53,Microsoft,0.798744395
2000414 ,37.38,Microsoft,0.670493274
2000420 ,37.8,Microsoft,0.678026906
2000428 ,34.88,Microsoft,0.625650224
200055 ,35.56,Microsoft,0.637847534
2000512 ,34.28,Microsoft,0.614887892
2000519 ,32.5,Microsoft,0.582959641
2000526 ,30.72,Microsoft,0.55103139
200062 ,33.16,Microsoft,0.594798206
200069 ,34.44,Microsoft,0.617757848
2000616 ,36.28,Microsoft,0.650762332
2000623 ,38.72,Microsoft,0.694529148
2000630 ,39.97,Microsoft,0.716950673
200077 ,41,Microsoft,0.735426009
2000714 ,39.47,Microsoft,0.707982063
2000721 ,36.16,Microsoft,0.648609865
2000728 ,34.84,Microsoft,0.624932735
200084 ,34.38,Microsoft,0.616681614
2000811 ,36.22,Microsoft,0.649686099
2000818 ,35.5,Microsoft,0.6367713
2000825 ,35.31,Microsoft,0.633363229
200091 ,35.09,Microsoft,0.62941704
200098 ,34.66,Microsoft,0.621704036
2000915 ,32.09,Microsoft,0.575605381
2000922 ,31.63,Microsoft,0.56735426
2000929 ,30.16,Microsoft,0.540986547
2000106 ,27.78,Microsoft,0.498295964
200000000000 ,26.88,Microsoft,0.482152466
200000000000 ,32.59,Microsoft,0.584573991
200000000000 ,33.84,Microsoft,0.606995516
2000113 ,34.13,Microsoft,0.612197309
200000000000 ,33.69,Microsoft,0.604304933
200000000000 ,34.53,Microsoft,0.619372197
200000000000 ,34.97,Microsoft,0.627264574
2000121 ,28.31,Microsoft,0.507802691
2000128 ,27.22,Microsoft,0.488251121
200000000000 ,24.59,Microsoft,0.441076233
200000000000 ,23.22,Microsoft,0.416502242
200000000000 ,21.69,Microsoft,0.389058296
200115 ,24.56,Microsoft,0.440538117
2001112 ,26.78,Microsoft,0.480358744
2001119 ,30.56,Microsoft,0.548161435
2001126 ,32,Microsoft,0.573991031
200122 ,30.41,Microsoft,0.545470852
200129 ,29.56,Microsoft,0.530224215
2001216 ,28.66,Microsoft,0.514080717
2001223 ,28.38,Microsoft,0.509058296
200132 ,28.34,Microsoft,0.508340807
200139 ,28.34,Microsoft,0.508340807
2001316 ,27.28,Microsoft,0.489327354
2001323 ,28.25,Microsoft,0.506726457
2001330 ,27.34,Microsoft,0.490403587
200146 ,28.09,Microsoft,0.503856502
2001412 ,31.09,Microsoft,0.557668161
2001420 ,34.53,Microsoft,0.619372197
2001427 ,33.56,Microsoft,0.601973094
200154 ,35.38,Microsoft,0.634618834
2001511 ,34.7,Microsoft,0.622421525
2001518 ,34.05,Microsoft,0.610762332
2001525 ,35.46,Microsoft,0.636053812
200161 ,35.17,Microsoft,0.630852018
200168 ,36.6,Microsoft,0.656502242
2001615 ,34.01,Microsoft,0.610044843
2001622 ,34.42,Microsoft,0.617399103
2001629 ,36.02,Microsoft,0.646098655
200176 ,33.03,Microsoft,0.592466368
2001713 ,35.67,Microsoft,0.639820628
2001720 ,34.59,Microsoft,0.62044843
2001727 ,32.74,Microsoft,0.587264574
200183 ,33.5,Microsoft,0.600896861
2001810 ,32.63,Microsoft,0.58529148
2001817 ,30.94,Microsoft,0.554977578
2001824 ,31,Microsoft,0.556053812
2001831 ,28.53,Microsoft,0.511748879
200197 ,27.7,Microsoft,0.496860987
2001910 ,28.79,Microsoft,0.516412556
2001921 ,24.86,Microsoft,0.445919283
2001928 ,25.59,Microsoft,0.459013453
2001105 ,28.88,Microsoft,0.518026906
200000000000 ,28.19,Microsoft,0.505650224
200000000000 ,28.95,Microsoft,0.519282511
200000000000 ,31.1,Microsoft,0.557847534
2001112 ,30.78,Microsoft,0.552107623
2001119 ,32.53,Microsoft,0.583497758
200000000000 ,33.03,Microsoft,0.592466368
200000000000 ,32.36,Microsoft,0.58044843
200000000000 ,32.1,Microsoft,0.575784753
2001127 ,33.92,Microsoft,0.608430493
200000000000 ,33.72,Microsoft,0.604843049
200000000000 ,33.75,Microsoft,0.605381166
